Time,NR_UE_Nbr_RSRQ_1,NR_UE_RSRP_0,NR_UE_SINR_0,NR_UE_RSRQ_0,NR_UE_Throughput_PDCP_DL,NR_UE_RACH_Procedure_Count,NR_UE_BLER_DL_0,NR_UE_RB_Num_DL_0,NR_UE_Ack_As_Nack_DL_0,NR_UE_Nbr_RSRP_3,NR_UE_Nbr_RSRP_4,NR_UE_Nbr_RSRQ_3,NR_UE_Nbr_RSRP_1,App_Throughput_UL,NR_UE_Timing_Advance,NR_UE_Nbr_RSRP_2,NR_UE_NACK_Rate_DL_0,NR_UE_Throughput_RLC_UL,NR_UE_Nbr_RSRQ_2,NR_UE_Power_Tx_PUSCH_0,NR_UE_Power_Tx_PRACH_0,NR_UE_Pathloss_DL_0,NR_UE_Nbr_RSRQ_4,NR_UE_Nbr_RSRQ_0,NR_UE_NACK_Rate_UL_0,NR_UE_Nbr_RSRP_0,NR_UE_RACH_OK,NR_UE_RRCReEstAttempt,NR_UE_RRCConnectionSetupOk,NR_UE_RACH_Fail,NR_UE_RRCHOOK,NR_UE_RACH_Attempt,NR_UE_RRCConnectionDrop,NR_UE_RRCConnectionAttempt,NR_UE_RRCReEstFail,NR_UE_RRCHOAttempt,NR_UE_RRCConnectionComplete,NR_UE_RRCReEst_EndResult,NR_UE_PCI_0,NR_UE_CCE_AggregationLev_0,NR_UE_Nbr_PCI_1,NR_UE_MCS_DL_0,NR_UE_Nbr_PCI_3,NAS_5GS_MM_MessageType,NR_UE_Nbr_PCI_4,NR_UE_Nbr_PCI_0,NR_UE_Nbr_PCI_2,NR_RRC_MsgType,NR_UE_Modulation_Avg_DL_0,NR_UE_RI_DL_0,Longitude,Latitude
2025-03-14 12:19:20.686,,,,,,,8.3,17.0,0.0,,,,,,,,8.3,1392.79,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,,,LEVEL_1,,25 (64QAM OR 256QAM OR 1024 QAM / Low SE -64QAM),,,,,,,256QAM,Rank3,29.02478,41.10784
2025-03-14 12:19:21.000,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,29.02478,41.10784
2025-03-14 12:19:21.012,,-79.4,20.7,-10.4,27.39,,,,,,,,,,,,,,,17.6,,96.9,,,0.0,,False,False,False,False,False,False,False,False,False,False,False,,30,,,,,,,,,,,Rank3,29.02484,41.10783
2025-03-14 12:19:21.198,,,,,161.22,,7.4,16.0,0.0,,,,,15851.63,,,7.4,4849.85,,17.8,,99.5,,,4.0,,False,False,False,False,False,False,False,False,False,False,False,,,LEVEL_1,,26 (64QAM OR 256QAM OR 1024 QAM / Low SE -64QAM),,,,,,,256QAM,Rank3,29.02484,41.10783
2025-03-14 12:19:21.499,,-80.2,18.8,-10.4,,,9.0,17.0,0.0,,,,,,,,9.0,39583.16,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,,30,LEVEL_1,,25 (64QAM OR 256QAM OR 1024 QAM / Low SE -64QAM),,,,,,,256QAM,Rank3,29.02484,41.10783
2025-03-14 12:19:21.513,,,,,547.2,,,,,,,,,,,,,,,18.1,,100.2,,,7.5,,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,29.02484,41.10783
2025-03-14 12:19:22.000,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,29.02489,41.10783
2025-03-14 12:19:22.016,,-81.7,19.4,-10.4,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,,30,,,,,,,,,,,Rank3,29.02495,41.10784
2025-03-14 12:19:22.201,,,,,620.8,,8.8,17.0,0.0,,,,,57582.63,,,8.8,72363.28,,19.4,,102.2,,,11.1,,False,False,False,False,False,False,False,False,False,False,False,,,LEVEL_1,,24 (64QAM OR 256QAM OR 1024 QAM / Low SE -64QAM),,,,,,,256QAM,Rank3,29.02495,41.10784
2025-03-14 12:19:22.499,,-83.3,18.5,-10.6,,,9.5,17.0,0.0,,,,,,,,9.5,70808.34,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,,30,LEVEL_1,,23 (64QAM OR 256QAM OR 1024 QAM / Low SE -64QAM),,,,,,,256QAM,Rank3,29.02495,41.10784
2025-03-14 12:19:22.688,,,,,595.14,,,,,,,,,,,,,,,19.7,,105.0,,,9.0,,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,29.02501,41.10784
2025-03-14 12:19:23.000,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,29.02501,41.10784
2025-03-14 12:19:23.021,,-85.9,14.8,-10.6,,,11.4,17.0,0.0,,,,,,,,11.4,72618.8,,,,,,-15.2,,-93.3,False,False,False,False,False,False,False,False,False,False,False,,30,LEVEL_2,,23 (64QAM OR 256QAM OR 1024 QAM / Low SE -64QAM),,,,59,,,256QAM,Rank3,29.02507,41.10784
2025-03-14 12:19:23.205,,,,,625.52,,,,,,,,,46650.77,,,,,,20.2,,104.4,,,9.0,,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,29.02507,41.10784
2025-03-14 12:19:23.499,,-86.2,11.1,-10.6,,,9.6,17.0,0.0,,,,,,,,9.6,68750.6,,,,,,-16.0,,-92.0,False,False,False,False,False,False,False,False,False,False,False,,30,LEVEL_1,,21 (64QAM OR 256QAM / Low SE -16QAM),,,,59,,,256QAM,Rank3,29.02507,41.10784
2025-03-14 12:19:23.511,,,,,,,,,,,,,,,,,,,,20.2,,106.3,,,10.1,,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,29.02507,41.10784
2025-03-14 12:19:23.513,,,,,595.2,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,29.02507,41.10784
2025-03-14 12:19:23.999,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,29.02512,41.10784
2025-03-14 12:19:24.023,,-87.8,11.7,-11.0,,,,,,,,,,,,,,,,,,,,-17.4,,-94.3,False,False,False,False,False,False,False,False,False,False,False,,30,,,,,,,59,,,,Rank3,29.02518,41.10783
2025-03-14 12:19:24.208,,,,,590.02,,7.3,17.0,0.0,,,,,71765.59,,,7.3,71451.66,,20.3,,105.7,,,8.5,,False,False,False,False,False,False,False,False,False,False,False,,,LEVEL_2,,22 (64QAM OR 256QAM / Low SE -16QAM),,,,,,,256QAM,Rank3,29.02518,41.10783
2025-03-14 12:19:24.500,,-87.8,9.0,-10.8,,,,,,,,,,,,,,,,,,,,-16.0,,-95.7,False,False,False,False,False,False,False,False,False,False,False,,30,,,,,,,59,,,,Rank3,29.02518,41.10783
2025-03-14 12:19:24.689,,,,,606.31,,11.6,17.0,0.0,,,,,,,,11.6,69138.83,,20.5,,106.0,,,10.0,,False,False,False,False,False,False,False,False,False,False,False,,,LEVEL_2,,23 (64QAM OR 256QAM OR 1024 QAM / Low SE -64QAM),,,,,,,256QAM,Rank2,29.02518,41.10783
2025-03-14 12:19:24.999,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,29.02518,41.10783
2025-03-14 12:19:25.014,,-87.1,8.6,-11.3,,,,,,,,,,,,,,,,,,,,-15.8,,-91.1,False,False,False,False,False,False,False,False,False,False,False,,30,,,,,,,59,,,,Rank3,29.02529,41.10782
2025-03-14 12:19:25.214,,,,,569.6,,13.4,17.0,0.0,,,,,69779.72,,,13.4,66324.37,,20.5,,106.2,,,8.0,,False,False,False,False,False,False,False,False,False,False,False,,,LEVEL_2,,24 (64QAM OR 256QAM OR 1024 QAM / Low SE -64QAM),,,,,,,256QAM,Rank2,29.02529,41.10782
2025-03-14 12:19:25.499,,-88.1,6.7,-11.7,583.68,,7.0,16.0,0.0,,,,,,,,7.0,65094.5,,,,,,-13.9,,-90.7,False,False,False,False,False,False,False,False,False,False,False,,30,LEVEL_2,,23 (64QAM OR 256QAM OR 1024 QAM / Low SE -64QAM),,,,59,,,256QAM,Rank2,29.02529,41.10782
2025-03-14 12:19:25.509,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,29.02529,41.10782
2025-03-14 12:19:25.512,,,,,,,,,,,,,,,,,,,,20.5,,107.6,,,9.5,,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,29.02529,41.10782
2025-03-14 12:19:25.513,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,29.02529,41.10782
2025-03-14 12:19:25.999,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,29.02529,41.10782
2025-03-14 12:19:26.013,,-88.6,5.0,-11.9,625.86,,12.2,17.0,0.0,,,,,,,,12.2,61411.76,,,,,,-12.8,,-89.1,False,False,False,False,False,False,False,False,False,False,False,,30,LEVEL_2,,22 (64QAM OR 256QAM / Low SE -16QAM),,,,59,,,256QAM,Rank2,29.0254,41.10781
2025-03-14 12:19:26.215,,,,,,,,,,,,,,69718.61,,,,,,20.5,,109.7,,,9.5,,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,29.0254,41.10781
2025-03-14 12:19:26.499,,-89.6,5.9,-13.2,509.47,,14.7,17.0,0.0,,,,,,,,14.7,60528.54,,,,,,-14.2,,-90.3,False,False,False,False,False,False,False,False,False,False,False,,30,LEVEL_2,,24 (64QAM OR 256QAM OR 1024 QAM / Low SE -64QAM),,,,59,,,256QAM,Rank2,29.0254,41.10781
2025-03-14 12:19:26.692,,,,,524.16,,,,,,,,,,,,,,,20.5,,108.4,,,10.6,,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,29.0254,41.10781
2025-03-14 12:19:27.000,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,29.0254,41.10781
2025-03-14 12:19:27.011,,-89.4,4.0,-11.6,,,4.0,16.0,0.0,,,,,,,,4.0,57907.86,,,,,,-14.3,,-93.6,False,False,False,False,False,False,False,False,False,False,False,,30,LEVEL_2,,22 (64QAM OR 256QAM / Low SE -16QAM),,,,59,,,256QAM,Rank2,29.02551,41.1078
2025-03-14 12:19:27.219,,,,,510.72,,,,,,,,,70262.16,,,,,,20.5,,109.4,,,9.5,,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,29.02551,41.1078
2025-03-14 12:19:27.499,,-89.4,2.8,-12.8,,,3.2,16.0,0.0,,,,,,,,3.2,65161.03,,,,,,-13.3,,-88.6,False,False,False,False,False,False,False,False,False,False,False,,30,LEVEL_2,,21 (64QAM OR 256QAM / Low SE -16QAM),,,,59,,,64QAM,Rank3,29.02551,41.1078
2025-03-14 12:19:27.513,,,,,540.1,,,,,,,,,,,,,,,20.5,,108.7,,,9.5,,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,29.02556,41.10779
2025-03-14 12:19:28.000,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,29.02556,41.10779
2025-03-14 12:19:28.011,,-88.1,1.0,-12.8,,,10.7,17.0,0.0,,,,,,,,10.7,56613.93,,,,,,-13.0,,-88.7,False,False,False,False,False,False,False,False,False,False,False,,30,LEVEL_4,,21 (64QAM OR 256QAM / Low SE -16QAM),,,,59,,,64QAM,Rank2,29.02561,41.10778
2025-03-14 12:19:28.223,,,,,480.44,,,,,,,,,46190.95,,,,,,20.5,,112.0,,,8.5,,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,29.02561,41.10778
2025-03-14 12:19:28.500,-15.3,-92.2,-0.2,-13.8,,,,,,,,,-90.8,,,,,54943.05,,,,,,-13.4,,-89.3,False,False,False,False,False,False,False,False,False,False,False,,30,,76,,,,,59,,,,Rank3,29.02561,41.10778
2025-03-14 12:19:28.693,,,,,503.04,,8.3,17.0,0.0,,,,,,,,8.3,,,20.5,,111.2,,,8.0,,False,False,False,False,False,False,False,False,False,False,False,,,LEVEL_4,,21 (64QAM OR 256QAM / Low SE -16QAM),,,,,,,256QAM,Rank2,29.02561,41.10778
2025-03-14 12:19:29.000,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,29.02561,41.10778
2025-03-14 12:19:29.007,-15.1,-91.6,0.3,-14.0,462.06,,9.2,17.0,0.0,,,,-93.6,,,,9.2,54542.74,,,,,,-14.0,,-92.1,False,False,False,False,False,False,False,False,False,False,False,,30,LEVEL_2,76,21 (64QAM OR 256QAM / Low SE -16QAM),,,,59,,,256QAM,Rank2,29.02572,41.1078
2025-03-14 12:19:29.225,,,,,,,,,,,,,,69258.05,,,,,,20.5,,116.7,,,10.4,,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,29.02572,41.1078
2025-03-14 12:19:29.499,-15.9,-92.4,-0.8,-14.1,389.78,,14.5,17.0,0.0,,,,-92.7,,,,14.5,42250.18,,,,,,-13.2,,-90.0,False,False,False,False,False,False,False,False,False,False,False,,30,LEVEL_4,76,21 (64QAM OR 256QAM / Low SE -16QAM),,,,59,,,64QAM,Rank2,29.02572,41.1078
2025-03-14 12:19:29.513,,,,,,,,,,,,,,,,,,,,20.5,,116.3,,,8.6,,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,29.02577,41.1078
2025-03-14 12:19:29.999,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,29.02577,41.1078
2025-03-14 12:19:30.015,-15.0,-92.2,-1.9,-13.2,386.56,,7.1,16.0,0.0,,,,-90.0,,,,7.1,42076.41,,,,,,-14.9,,-90.4,False,False,False,False,False,False,False,False,False,False,False,,30,LEVEL_2,76,19 (64QAM OR 256QAM / Low SE -16QAM),,,,59,,,64QAM,Rank2,29.02582,41.1078
2025-03-14 12:19:30.227,,,,,,,,,,,,,,46196.3,,,,,,20.5,,113.6,,,9.5,,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,29.02582,41.1078
2025-03-14 12:19:30.500,-14.8,-90.6,-0.6,-14.0,364.76,,3.7,16.0,0.0,,,,-90.9,,,,3.7,49097.27,,,,,,-15.0,,-91.8,False,False,False,False,False,False,False,False,False,False,False,,30,LEVEL_4,76,18 (64QAM OR 256QAM / Low SE -16QAM),,,,59,,,64QAM,Rank2,29.02582,41.1078
2025-03-14 12:19:30.696,,,,,,,,,,,,,,,,,,,,20.5,,111.1,,,9.0,,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,29.02587,41.10781
2025-03-14 12:19:30.998,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,29.02587,41.10781
2025-03-14 12:19:31.017,-14.9,-90.6,-1.7,-14.1,423.06,,7.5,17.0,0.0,,,,-88.2,,,,7.5,49485.98,,,,,,-13.6,,-87.6,False,False,False,False,False,False,False,False,False,False,False,,30,LEVEL_4,76,19 (64QAM OR 256QAM / Low SE -16QAM),,,,59,,,64QAM,Rank2,29.02591,41.10782
2025-03-14 12:19:31.233,,,,,437.76,,,,,,,,,45735.87,,,,,,20.5,,115.4,,,9.5,,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,29.02591,41.10782
2025-03-14 12:19:31.500,-13.7,-94.0,-5.6,-17.7,,,8.9,16.0,0.0,,,,-88.3,,,,8.9,51301.78,,,,,,-12.9,,-88.4,False,False,False,False,False,False,False,False,False,False,False,,30,LEVEL_2,76,20 (64QAM OR 256QAM / Low SE -16QAM),,,,59,,,64QAM,Rank2,29.02591,41.10782
2025-03-14 12:19:31.513,,,,,430.72,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,29.02591,41.10782
2025-03-14 12:19:31.514,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,29.02591,41.10782
2025-03-14 12:19:31.521,,,,,,,,,,,,,,,,,,,,20.5,,113.8,,,8.9,,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,29.02595,41.10782
2025-03-14 12:19:31.999,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,29.02595,41.10782
2025-03-14 12:19:32.020,-13.2,-91.0,-7.6,-16.8,,,9.4,16.0,0.0,,,,-87.7,,,,9.4,46880.85,,,,,,-13.4,,-85.5,False,False,False,False,False,False,False,False,False,False,False,,30,LEVEL_4,76,19 (64QAM OR 256QAM / Low SE -16QAM),,,,59,,,64QAM,Rank2,29.02598,41.10782
2025-03-14 12:19:32.236,,,,,415.36,,,,,,,,,45139.89,,,,,,20.5,,117.2,,,9.5,,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,29.02598,41.10782
2025-03-14 12:19:32.500,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,29.02598,41.10782
2025-03-14 12:19:32.698,-12.7,-95.5,-6.0,-18.4,400.64,,15.7,17.0,0.0,,,,-87.7,,,,15.7,48107.51,,20.5,,115.2,,-13.9,9.0,-89.9,False,False,False,False,False,False,False,False,False,False,False,,30,LEVEL_2,76,21 (64QAM OR 256QAM / Low SE -16QAM),,,,59,,,64QAM,Rank2,29.02598,41.10782
2025-03-14 12:19:32.999,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,29.02598,41.10782
2025-03-14 12:19:33.011,-14.8,-91.7,-3.9,-15.9,,,10.0,17.0,0.0,,,,-91.7,,,,10.0,48010.31,,,,,,-13.2,,-87.6,False,False,False,False,False,False,False,False,False,False,False,,30,LEVEL_2,76,19 (64QAM OR 256QAM / Low SE -16QAM),,,,59,,,64QAM,Rank2,29.02604,41.10782
2025-03-14 12:19:33.240,,,,,423.68,,,,,,,,,45177.86,,,,,,20.5,,111.4,,,10.5,,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,29.02604,41.10782
2025-03-14 12:19:33.499,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,29.02604,41.10782
2025-03-14 12:19:33.606,-15.95,-92.05000000000001,-6.35,-16.7,382.08,10.0,3.4,16.0,0.0,,,,-90.85,,5.0,,3.4,26207.986666666664,,20.6,-2.0,117.4,,-12.0,9.0,-85.15,True,False,False,False,True,True,False,False,False,True,False,,59,LEVEL_4,76,15 (16QAM OR 64QAM OR 256QAM / Low SE -16QAM),,,,59,, BCCH-BCH MIB,64QAM,Rank2,29.02606,41.10783
2025-03-14 12:19:33.999,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,29.02606,41.10783
2025-03-14 12:19:34.025,,,,,0.0,,19.0,19.0,1.0,,,,,,,,19.0,42604.17,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,,,LEVEL_16,,19 (64QAM OR 256QAM / Low SE -16QAM),,,,,,,64QAM,Rank2,29.02608,41.10784
2025-03-14 12:19:34.242,-15.6,-87.0,2.6,-12.9,363.84,,,,,,,,-89.7,44660.0,,,,,,20.4,,107.9,,-16.7,15.4,-91.2,False,False,False,False,False,False,False,False,False,False,False,,59,,76,,,,,30,,,,,29.02608,41.10784
2025-03-14 12:19:34.500,,,,,,,,,,,,,,,,,,53296.93,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,,59,,,,,,,,, BCCH-BCH MIB,,Rank2,29.02608,41.10784
2025-03-14 12:19:34.700,-13.6,-87.0,1.5,-13.2,409.58,,19.3,18.0,0.0,,,,-88.6,,,,19.3,,,20.5,,106.8,,-16.3,11.6,-91.4,False,False,False,False,False,False,False,False,False,False,False,,59,LEVEL_4,76,16 (16QAM OR 64QAM OR 256QAM / Low SE -16QAM),,,,30,, BCCH-DL_SCH SIB1,64QAM,Rank2,29.02608,41.10784
2025-03-14 12:19:35.000,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,29.02608,41.10784
2025-03-14 12:19:35.016,,,,,,,14.8,18.0,0.0,,,,,,,,14.8,59135.29,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,,,LEVEL_2,,14 (16QAM OR 64QAM / Low SE -QPSK),,,,,,,64QAM,Rank2,29.02611,41.10783
2025-03-14 12:19:35.244,-13.9,-87.4,3.3,-13.4,553.63,,,,,,,,-88.0,32619.83,,,,,,20.5,,106.0,,-17.8,7.9,-92.5,False,False,False,False,False,False,False,False,False,False,False,,59,,76,,,,,30,,,,,29.02611,41.10783
2025-03-14 12:19:35.499,,,,,,,5.6,16.0,0.0,,,,,,,,5.6,52371.19,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,,59,LEVEL_1,,12 (16QAM OR 64QAM / Low SE -QPSK),,,,,, DL-DCCH RRCReconfiguration,64QAM,Rank2,29.02611,41.10783
2025-03-14 12:19:35.516,,,,,402.99,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,29.02611,41.10783
2025-03-14 12:19:35.519,-13.7,-84.0,1.8,-12.1,,,,,,,,,-88.1,,,,,,,,,,,-16.8,,-90.1,False,False,False,False,False,False,False,False,False,False,False,,59,,76,,,,,30,,,,,29.02611,41.10783
2025-03-14 12:19:35.528,,,,,,,,,,,,,,,,,,,,20.5,,104.7,,,14.3,,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,29.02611,41.10783
2025-03-14 12:19:36.000,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,29.02611,41.10783
2025-03-14 12:19:36.012,,,,,,,9.8,17.0,4.0,,,,,,,,9.8,42997.66,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,,,LEVEL_2,,14 (16QAM OR 64QAM / Low SE -QPSK),,,,,,,64QAM,Rank3,29.02613,41.10783
2025-03-14 12:19:36.247,-14.1,-88.3,4.3,-13.5,380.78,,,,,,,,-91.1,51206.05,,,,,,20.5,,109.3,,-17.0,8.5,-94.1,False,False,False,False,False,False,False,False,False,False,False,,59,,76,,,,,30,,,,,29.02613,41.10783
2025-03-14 12:19:36.498,,,,,,,,,,,,,,,,,,48764.6,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,29.02613,41.10783
2025-03-14 12:19:36.703,-22.3,-90.9,2.5,-13.4,416.66,,12.0,17.0,0.0,,,,-101.1,,,-89.4,12.0,,-13.8,20.5,,109.7,,-17.7,8.0,-94.2,False,False,False,False,False,False,False,False,False,False,False,,59,LEVEL_1,48,16 (16QAM OR 64QAM OR 256QAM / Low SE -16QAM),,,,30,76,,64QAM,Rank4,29.02613,41.10783
2025-03-14 12:19:37.003,,,,,,,19.4,17.0,0.0,,,,,,,,19.4,45574.66,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,,,LEVEL_1,,16 (16QAM OR 64QAM OR 256QAM / Low SE -16QAM),,,,,,,64QAM,Rank4,29.02614,41.10783
2025-03-14 12:19:37.249,-30.8,-90.3,3.4,-13.5,400.64,,,,,,,,-124.4,45209.85,,-89.4,,,-13.6,20.5,,109.5,,-17.3,11.4,-93.8,False,False,False,False,False,False,False,False,False,False,False,,59,,48,,,,,30,76,,,Rank4,29.02614,41.10783
2025-03-14 12:19:37.500,,,,,,,13.3,17.0,0.0,,,,,,,,13.3,42815.3,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,,,LEVEL_2,,12 (16QAM OR 64QAM / Low SE -QPSK),,,,,,,16QAM,Rank4,29.02614,41.10783
2025-03-14 12:19:37.515,,,,,382.08,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,29.02614,41.10783
2025-03-14 12:19:37.523,-30.8,-90.8,0.9,-12.9,,,,,,,,,-122.0,,,-87.4,,,-13.0,,,,,-18.5,,-93.8,False,False,False,False,False,False,False,False,False,False,False,,59,,48,,,,,30,76,,,,29.02614,41.10783
2025-03-14 12:19:37.531,,,,,,,,,,,,,,,,,,,,20.6,,110.9,,,8.0,,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,29.02614,41.10783
2025-03-14 12:19:38.000,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,29.02614,41.10783
2025-03-14 12:19:38.016,,,,,,,9.3,17.0,0.0,,,,,,,,9.3,44957.9,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,,,LEVEL_2,,10 (16QAM OR 64QAM / Low SE -QPSK),,,,,,,16QAM,Rank4,29.02615,41.10782
2025-03-14 12:19:38.252,-34.9,-89.9,1.9,-14.3,382.72,,,,,,,,-135.1,45142.18,,-86.1,,,-12.1,20.5,,111.1,,-18.4,10.5,-94.3,False,False,False,False,False,False,False,False,False,False,False,,59,,48,,,,,30,76,,,,29.02615,41.10782
2025-03-14 12:19:38.499,,,,,,,,,,,,,,,,,,46314.85,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,29.02615,41.10782
2025-03-14 12:19:38.704,-12.3,-89.3,2.5,-12.4,390.4,,12.4,17.0,0.0,,,,-87.4,,,,12.4,,,20.5,,112.0,,-18.0,10.5,-93.5,False,False,False,False,False,False,False,False,False,False,False,,59,LEVEL_4,76,12 (16QAM OR 64QAM / Low SE -QPSK),,,,30,,,16QAM,Rank4,29.02615,41.10782
2025-03-14 12:19:39.003,,,,,399.36,,8.2,17.0,0.0,,,,,,,,8.2,45156.57,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,,,LEVEL_4,,10 (16QAM OR 64QAM / Low SE -QPSK),,,,,,,16QAM,Rank4,29.02616,41.1078
2025-03-14 12:19:39.254,-12.8,-90.5,2.8,-13.2,,,,,,,,,-87.9,45733.17,,,,,,20.5,,109.6,,-17.3,7.0,-95.7,False,False,False,False,False,False,False,False,False,False,False,,59,,76,,,,,30,,,,Rank4,29.02616,41.1078
2025-03-14 12:19:39.499,,,,,353.24,,10.1,17.0,0.0,,,,,,,,10.1,52249.71,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,,,LEVEL_2,,10 (16QAM OR 64QAM / Low SE -QPSK),,,,,,,16QAM,Rank4,29.02616,41.1078
2025-03-14 12:19:39.749,,-87.1,3.8,-12.2,,,,,,,,,,,,,,,,20.5,,107.5,,-13.7,10.5,-87.5,False,False,False,False,False,False,False,False,False,False,False,,59,,,,,,,76,,,,Rank4,29.02616,41.1078
2025-03-14 12:19:39.999,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,29.02616,41.1078
2025-03-14 12:19:40.027,,,,,444.82,,6.1,17.0,0.0,,,,,,,,6.1,54396.77,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,,,LEVEL_2,,9 (QPSK OR 16QAM OR 64QAM / Low SE -QPSK),,,,,,,16QAM,Rank3,29.02616,41.10781
