Time,Longitude,Latitude,NR_UE_RSRP_0,NR_UE_RSRQ_0,NR_UE_SINR_0,NR_UE_Timing_Advance,NR_UE_Pathloss_DL_0,NR_UE_Throughput_PDCP_DL,App_Throughput_DL,NR_UE_NACK_Rate_DL_0,NR_UE_Ack_As_Nack_DL_0,NR_UE_BLER_DL_0,NR_UE_RB_Num_DL_0,NR_UE_Power_Tx_PUSCH_0,NR_UE_Power_Tx_PRACH_0,NR_UE_NACK_Rate_UL_0,NR_UE_RACH_Attempt,NR_UE_RACH_OK,NR_UE_RACH_Fail,NR_UE_RRCConnectionAttempt,NR_UE_RRCConnectionSetupOk,NR_UE_RRCConnectionComplete,NR_UE_RRCConnectionDrop,NR_UE_RRCHOAttempt,NR_UE_RRCHOOK,NR_UE_Nbr_RSRP_0,NR_UE_Nbr_RSRP_1,NR_UE_Nbr_RSRP_2,NR_UE_Nbr_RSRP_3,NR_UE_Nbr_RSRP_4,NR_UE_Nbr_RSRQ_0,NR_UE_Nbr_RSRQ_1,NR_UE_Nbr_RSRQ_2,NR_UE_Nbr_RSRQ_3,NR_UE_Nbr_RSRQ_4,Technology_Mode,NR_UE_RRCReEstAttempt,NR_UE_RRCReEstFail,NR_UE_PCI_0_3.0,NR_UE_PCI_0_13.0,NR_UE_PCI_0_23.0,NR_UE_PCI_0_30.0,NR_UE_PCI_0_38.0,NR_UE_PCI_0_40.0,NR_UE_PCI_0_48.0,NR_UE_PCI_0_59.0,NR_UE_PCI_0_68.0,NR_UE_PCI_0_76.0,NR_UE_PCI_0_278.0,NR_UE_Nbr_PCI_0_3.0,NR_UE_Nbr_PCI_0_13.0,NR_UE_Nbr_PCI_0_23.0,NR_UE_Nbr_PCI_0_30.0,NR_UE_Nbr_PCI_0_38.0,NR_UE_Nbr_PCI_0_40.0,NR_UE_Nbr_PCI_0_48.0,NR_UE_Nbr_PCI_0_59.0,NR_UE_Nbr_PCI_0_68.0,NR_UE_Nbr_PCI_0_76.0,NR_UE_Nbr_PCI_0_278.0,NR_UE_Nbr_PCI_1_13.0,NR_UE_Nbr_PCI_1_23.0,NR_UE_Nbr_PCI_1_30.0,NR_UE_Nbr_PCI_1_38.0,NR_UE_Nbr_PCI_1_40.0,NR_UE_Nbr_PCI_1_48.0,NR_UE_Nbr_PCI_1_59.0,NR_UE_Nbr_PCI_1_68.0,NR_UE_Nbr_PCI_1_76.0,NR_UE_Nbr_PCI_1_278.0,NR_UE_Nbr_PCI_2_23.0,NR_UE_Nbr_PCI_2_30.0,NR_UE_Nbr_PCI_2_40.0,NR_UE_Nbr_PCI_2_59.0,NR_UE_Nbr_PCI_2_68.0,NR_UE_Nbr_PCI_2_76.0,NR_UE_Nbr_PCI_2_278.0,NR_UE_Nbr_PCI_3_59.0,NR_UE_Nbr_PCI_3_68.0,NR_UE_Nbr_PCI_3_76.0,NR_UE_Nbr_PCI_4_76.0,NR_RRC_MsgType_ BCCH-BCH MIB,NR_RRC_MsgType_ BCCH-DL_SCH SIB1,NR_RRC_MsgType_ BCCH-DL_SCH SIB2,NR_RRC_MsgType_ DL-CCCH RRCSetup,NR_RRC_MsgType_ DL-DCCH DLInformationTransfer,NR_RRC_MsgType_ DL-DCCH RRCReconfiguration,NR_RRC_MsgType_ DL-DCCH RRCRelease,NR_RRC_MsgType_ DL-DCCH SecurityModeCommand,NR_RRC_MsgType_ DL-DCCH UECapabilityEnquiry,NR_RRC_MsgType_ UL-CCCH RRCReestablishmentRequest,NR_RRC_MsgType_ UL-CCCH RRCSetupRequest,NR_RRC_MsgType_ UL-DCCH MeasurementReport,NR_RRC_MsgType_ UL-DCCH RRCReconfigurationComplete,NR_RRC_MsgType_ UL-DCCH RRCSetupComplete,NR_RRC_MsgType_ UL-DCCH SecurityModeComplete,NR_RRC_MsgType_ UL-DCCH UECapabilityInformation,NR_RRC_MsgType_ UL-DCCH ULInformationTransfer,NR_UE_MCS_DL_0_0 (QPSK),NR_UE_MCS_DL_0_1 (QPSK),NR_UE_MCS_DL_0_10 (16QAM OR 64QAM / Low SE -QPSK),NR_UE_MCS_DL_0_11 (16QAM OR 64QAM / Low SE -QPSK),NR_UE_MCS_DL_0_12 (16QAM OR 64QAM / Low SE -QPSK),NR_UE_MCS_DL_0_13 (16QAM OR 64QAM / Low SE -QPSK),NR_UE_MCS_DL_0_14 (16QAM OR 64QAM / Low SE -QPSK),NR_UE_MCS_DL_0_15 (16QAM OR 64QAM OR 256QAM / Low SE -16QAM),NR_UE_MCS_DL_0_16 (16QAM OR 64QAM OR 256QAM / Low SE -16QAM),NR_UE_MCS_DL_0_17 (64QAM OR 256QAM / Low SE -16QAM),NR_UE_MCS_DL_0_18 (64QAM OR 256QAM / Low SE -16QAM),NR_UE_MCS_DL_0_19 (64QAM OR 256QAM / Low SE -16QAM),NR_UE_MCS_DL_0_2 (QPSK),NR_UE_MCS_DL_0_20 (64QAM OR 256QAM / Low SE -16QAM),NR_UE_MCS_DL_0_21 (64QAM OR 256QAM / Low SE -16QAM),NR_UE_MCS_DL_0_22 (64QAM OR 256QAM / Low SE -16QAM),NR_UE_MCS_DL_0_23 (64QAM OR 256QAM OR 1024 QAM / Low SE -64QAM),NR_UE_MCS_DL_0_24 (64QAM OR 256QAM OR 1024 QAM / Low SE -64QAM),NR_UE_MCS_DL_0_25 (64QAM OR 256QAM OR 1024 QAM / Low SE -64QAM),NR_UE_MCS_DL_0_26 (64QAM OR 256QAM OR 1024 QAM / Low SE -64QAM),NR_UE_MCS_DL_0_27 (64QAM OR 256QAM / Low SE -64QAM),NR_UE_MCS_DL_0_28 (64QAM / Low SE -64QAM),NR_UE_MCS_DL_0_3 (QPSK OR 16QAM / Low SE -QPSK),NR_UE_MCS_DL_0_4 (QPSK OR 16QAM / Low SE -QPSK),NR_UE_MCS_DL_0_5 (QPSK OR 16QAM / Low SE -QPSK),NR_UE_MCS_DL_0_6 (QPSK OR 16QAM OR 64QAM / Low SE -QPSK),NR_UE_MCS_DL_0_7 (QPSK OR 16QAM OR 64QAM / Low SE -QPSK),NR_UE_MCS_DL_0_8 (QPSK OR 16QAM OR 64QAM / Low SE -QPSK),NR_UE_MCS_DL_0_9 (QPSK OR 16QAM OR 64QAM / Low SE -QPSK),NR_UE_RI_DL_0_Rank1,NR_UE_RI_DL_0_Rank2,NR_UE_RI_DL_0_Rank3,NR_UE_RI_DL_0_Rank4,NR_UE_CCE_AggregationLev_0_LEVEL_1,NR_UE_CCE_AggregationLev_0_LEVEL_16,NR_UE_CCE_AggregationLev_0_LEVEL_2,NR_UE_CCE_AggregationLev_0_LEVEL_4,NR_UE_CCE_AggregationLev_0_LEVEL_8,Message,Technology_Mode
2025-03-14 12:22:28,29.02544,41.10787,-92.20474942679331,-11.539469374385849,6.7733049459547985,4.380758017492711,110.72905339010809,96069.29489281011,92900.94558676187,9.26033409760891,0.0,9.26033409760891,106.69439895185063,17.5,-4.715451895043731,0.8035047494267934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-95.90691123485097,-94.27039154044013,-97.11006353761016,-120.60000000000001,-116.79999999999998,-14.01552571241402,-16.87930837382109,-18.06308669809387,-19.1,-15.799999999999999,5GSA,0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,34657,5GSA
2025-03-14 12:22:29,29.025556842105264,41.10787,-90.97432068543452,-11.918335373317014,5.241419828641371,4.50932944606414,109.48078335373317,96158.97335823643,93141.43988578618,9.404757241942065,0.0,9.404757241942065,105.55389636882906,17.5,-3.94402332361516,0.3260526315789473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-93.13138922888618,-94.43739293933605,-97.2079831932773,-120.60000000000001,-116.8,-14.903824969400244,-16.949088461364898,-18.0781512605042,-19.1,-15.799999999999999,5GSA,0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,34733,5GSA
2025-03-14 12:22:30,29.025690000000004,41.10786,-90.10241792929293,-12.1508648989899,3.1815088383838384,4.6387755102040815,109.13570075757576,96071.289129827,93040.81798771984,7.6055008417508425,0.0,7.6055008417508425,114.26860269360269,17.5,-3.16734693877551,1.2562752525252525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-92.97719696969698,-95.00051136363636,-97.30656896905104,-120.59999999999998,-116.80000000000001,-14.766887626262625,-15.605239898989899,-18.09331830293093,-19.1,-15.800000000000002,5GSA,0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,34805,5GSA
2025-03-14 12:22:31,29.0258264556962,41.10785012658228,-92.788926726791,-13.585370112666256,-0.39800157893328336,4.770845481049562,112.01441579468515,96150.03342205087,94218.36586763302,9.848152112826826,0.0,9.848152112826826,126.14285331977412,17.5,-2.374927113702623,0.9502301495972382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-91.23793587925174,-93.11105587818128,-97.4071531051445,-120.6,-116.79999999999998,-13.701358819279044,-14.403834934567934,-18.108792785406845,-19.1,-15.8,5GSA,0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,34884,5GSA
2025-03-14 12:22:32,29.025989622641507,41.10784566037736,-92.0621444136218,-14.985298339295408,-4.330227724024066,4.928100175811949,117.53072985227439,78432.02891147666,81324.15745380316,10.756783859880064,0.7099056603773585,10.756783859880064,135.82610245721807,17.592138364779874,-1.4278737990865444,3.014465408805031,0.009433962264150943,0.009433962264150943,0.0,0.0,0.0,0.0,0.0,0.009433962264150943,0.009433962264150943,-92.03724946266946,-90.38375700017106,-97.53038532486164,-120.59999999999998,-116.8,-15.187484475052246,-12.817719264321997,-18.127751588440255,-19.1,-15.800000000000002,5GSA,0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,34990,5GSA
2025-03-14 12:22:33,29.026081666666666,41.10785055555555,-90.78459124052345,-14.798312931575643,-1.2716711333236757,4.856227758007118,115.2388888888889,98783.33657823387,84190.65158640651,11.634866898148148,3.2881944444444446,11.634866898148148,157.06539351851853,17.867824074074075,-1.6829181494661922,11.113888888888887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-94.18282449659569,-89.23677688444637,-97.64895470383276,-120.59999999999998,-116.80000000000001,-17.135730841663047,-12.536349534019026,-18.145993031358884,-19.1,-15.800000000000002,5GSA,0,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,35062,5GSA
2025-03-14 12:22:34,29.02621,41.10787,-90.41844046364595,-13.24132420091324,2.8788607891347615,4.64982206405694,109.25475300954753,95699.6589709927,112139.23819437057,10.627155977584058,0.7780199252801993,10.627155977584058,148.40141137401412,17.74134495641345,-2.6633451957295375,6.078372768783728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-93.13380166256879,-92.63103852007961,-97.74554211928674,-120.6,-116.8,-16.836418452171877,-14.820729422784217,-18.160852633736422,-19.1,-15.8,5GSA,0,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,35135,5GSA
2025-03-14 12:22:35,29.02631708860759,41.107879620253165,-88.61108215438074,-11.50210970464135,6.943848763133945,4.4334519572953734,107.74545454545455,96244.08718982014,93379.26124706198,2.9202819332566166,0.743095512082854,2.9202819332566166,84.34464902186421,17.582681242807826,-3.6911032028469752,1.0091484464902187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-92.82359973525276,-94.86490857946553,-97.84679237548677,-120.6,-116.79999999999998,-16.504376602961862,-16.633163729626872,-18.176429596228736,-19.1,-15.8,5GSA,0,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,35214,5GSA
2025-03-14 12:22:36,29.026452432432432,41.1079,-91.60714427662957,-11.51059966216216,7.942316673290938,4.215658362989323,110.88666945475455,96066.18725983707,93346.31780588368,7.258230958230957,0.0,7.258230958230957,101.5037116420095,17.5,-4.725622775800712,0.6759828009828011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-96.32319157392688,-96.28302364864865,-97.9487087517934,-120.6,-116.79999999999998,-16.66420906200318,-15.828554749602542,-18.192109038737446,-19.1,-15.8,5GSA,0,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,35288,5GSA
2025-03-14 12:22:37,29.026580000000003,41.10791,-87.92945982142857,-10.8501953125,10.659606026785715,3.9964412811387895,108.1109424144311,95935.1252418006,92573.84526363402,0.48093085106382977,0.0,0.48093085106382977,120.8502659574468,17.5,-5.766903914590747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-94.22941964285715,-102.724578125,-97.08269190702636,-120.6,-116.8,-17.550080357142857,-20.953458705357143,-17.425843012899843,-19.1,-15.8,5GSA,0,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,35368,5GSA
2025-03-14 12:22:38,29.02671,41.10791,-85.51338977282396,-10.766438356164384,11.60895430953799,3.77864768683274,104.27270800725792,95833.76030294647,92538.49330879655,1.309652077840212,0.0,1.309652077840212,100.01788413439705,17.5,-6.801423487544485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-92.15967412575512,-102.04996086105676,-96.62721557248217,-120.6,-116.8,-19.049807708670127,-22.97421823334908,-17.05852980292589,-19.1,-15.8,5GSA,0,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,35441,5GSA
2025-03-14 12:22:39,29.02682666666667,41.10791,-85.58081579250057,-10.886044973544974,12.160557568438003,3.572241992882562,103.62686877076412,95812.35960912841,93551.2269246977,5.5584256183093395,0.0,5.5584256183093395,77.81695275009228,17.5,-7.78185053380783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-93.00132667252234,-92.34642857142858,-96.55183170112441,-120.59999999999998,-116.80000000000001,-19.073537915385742,-18.72450738916256,-17.01557852738484,-19.1,-15.800000000000002,5GSA,0,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,35513,5GSA
2025-03-14 12:22:40,29.026939736842102,41.10791,-83.07584301663249,-10.755983709273183,14.426933811802234,3.3615658362989325,100.58341165413533,95652.01421114236,93625.93043311994,6.249709501025291,0.0,6.249709501025291,66.009996582365,17.5,-8.782562277580071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-91.96700558213716,-87.58928571428572,-96.47488816346271,-120.60000000000001,-116.8,-20.111503189792664,-17.430418719211822,-16.971738604763633,-19.1,-15.799999999999999,5GSA,0,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,35589,5GSA
2025-03-14 12:22:41,29.02704328767123,41.10792082191781,-78.64732254047323,-10.594831880448318,15.923661270236614,3.1494661921708182,95.70544831880449,95454.64731708732,85665.25607457332,7.328113325031132,0.0,7.328113325031132,56.94458281444582,17.5,-9.790035587188612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-89.35971357409714,-82.80000000000001,-96.397424737033,-120.6,-116.8,-21.773910336239105,-16.127586206896552,-16.92760246644904,-19.1,-15.8,5GSA,0,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,35662,5GSA
2025-03-14 12:22:42,29.02712,41.10793,-75.65213865736254,-10.658864767073721,12.916127156425665,2.9501779359430604,94.19113200232603,95070.65677431745,86589.90352118235,10.400188990114364,0.0,10.400188990114364,55.80597014925373,17.5,-10.736654804270463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-83.7083737158364,-78.30000000000001,-96.32464030951517,-120.6,-116.8,-19.02056277056277,-14.903448275862068,-16.886132269374926,-19.1,-15.800000000000002,5GSA,0,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,35729,5GSA
2025-03-14 12:22:43,29.027204383561646,41.10793164383562,-74.6223210579375,-11.60780406807804,10.797278064401352,2.750889679715302,94.29317344013107,96377.29023451754,100147.74321216776,6.832580894734447,0.0,6.832580894734447,57.73972602739726,17.5,-11.683274021352313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-77.86018502045899,-73.80000000000001,-96.25185588199734,-120.6,-116.8,-15.655784854414991,-13.679310344827586,-16.84466207230081,-19.1,-15.8,5GSA,0,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,35802,5GSA
2025-03-14 12:22:44,29.02727973333333,41.10794,-71.94236363636364,-11.896939393939393,9.440696969696969,2.5402135231316723,91.99311627906977,95230.06596109254,85157.16009743165,7.72846511627907,0.0,7.72846511627907,58.6446511627907,17.5,-12.683985765124556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-107.21566666666666,-71.04885997371348,-96.17491234433564,-120.6,-116.8,-28.997121212121215,-13.348422446041159,-16.800822149679604,-19.1,-15.8,5GSA,0,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,35877,5GSA
2025-03-14 12:22:45,29.02735,41.10795,-70.58968740561764,-10.972211567502265,12.648662790697674,2.3338078291814943,90.00365448504984,96760.95552579929,106020.06970424987,10.391442809682012,0.0,10.391442809682012,66.32154722354058,17.5,-13.664412811387901,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-80.32889081848384,-72.58450106157113,-96.09952847297788,-120.6,-116.8,-20.160952129266082,-13.941295116772825,-16.757870874138558,-19.1,-15.8,5GSA,0,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,35947,5GSA
2025-03-14 12:22:46,29.027427777777778,41.10795,-68.53941375968992,-10.752616279069768,16.292619509043927,2.131672597864769,86.0609496124031,95567.43115653044,92888.91349167578,4.904491971207087,0.0,4.904491971207087,68.71758490217793,17.5,-14.624555160142348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-80.00230943152455,-74.09193205944797,-96.02570426792407,-120.59999999999998,-116.80000000000001,-21.937047803617574,-14.107112526539279,-16.71580824567767,-19.1,-15.800000000000002,5GSA,0,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,36019,5GSA
2025-03-14 12:22:47,29.02753613333333,41.107979199999996,-68.63338095238095,-10.567047619047619,16.984095238095236,1.9224199288256227,87.76300258397933,95699.55741842778,92552.69627966927,6.674894056847545,0.0,6.674894056847545,63.40635658914729,17.5,-15.618505338078293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-80.7854251497006,-75.6524416135881,-95.94928061903035,-120.6,-116.8,-22.227664670658683,-14.278768577494693,-16.67226453874985,-19.1,-15.8,5GSA,0,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,36094,5GSA
2025-03-14 12:22:48,29.02766,41.108,-71.16994773519164,-11.05487012987013,12.59355400696864,1.7217081850533806,89.76035969450604,95694.2228890499,92626.72716191743,8.53929539295393,0.0,8.53929539295393,62.05838876570584,17.5,-16.571886120996442,0.00831485587583148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-80.95179640718563,-77.14925690021232,-95.87597630274453,-120.6,-116.8,-19.526047904191618,-14.443418259023355,-16.63049812598235,-19.1,-15.799999999999999,5GSA,0,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,36160,5GSA
2025-03-14 12:22:49,29.027805810810808,41.10802905405406,-72.6950466145588,-11.316891891891892,9.041656464827195,1.5224199288256224,91.64639090309824,96986.95873157041,94204.83886274784,11.21618325642716,0.0,11.21618325642716,66.84278180619644,17.5,-17.518505338078295,0.24258404746209622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-80.58430860287149,-78.63545647558387,-95.80319187522669,-120.6,-116.79999999999998,-16.739463158624833,-14.606900212314224,-16.589027928908234,-19.1,-15.8,5GSA,0,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,36234,5GSA
