Longitude,Latitude
29.0266,41.10542062500001
29.0211,41.10063
29.0293,41.10727
29.02932,41.09956
29.023310000000002,41.10474
29.02949,41.10723
29.027330000000003,41.1079
29.027330000000003,41.107899999999994
29.02737,41.1053
29.02914,41.10716
29.02828,41.09988
29.02546,41.09895
29.01713,41.10349
29.01925,41.10756
29.02288,41.10753
29.02781,41.10803
29.028900000000004,41.10805
29.02271,41.10597
29.01805,41.10207
29.01889,41.10739
29.02932,41.10728
29.02221,41.10768
29.02749,41.10724
29.026420000000005,41.106700000000004
29.02851,41.10668
29.02658,41.10557
29.0229625,41.104855
29.02225,41.10795
29.02244,41.099713333333334
29.02467,41.10785
29.02251,41.10682
29.022540000000003,41.10761
29.02386,41.104775000000004
29.01537,41.10591
29.02416,41.09925
29.02153,41.10672
29.022589999999997,41.107593333333334
29.01742,41.10311
29.01779,41.10724
29.02653,41.10589
29.028560588235294,41.1068305882353
29.02766,41.108
29.027560000000005,41.10536666666666
29.021829285714293,41.10739928571428
29.015352,41.105856
29.01535,41.10585
29.0278,41.09984
29.03073,41.09982
29.02007,41.10436
29.02929,41.0996
29.02691,41.10788
29.023849999999996,41.09922999999999
29.01712,41.10351
29.02409,41.10481
29.02344,41.09929
29.022809999999996,41.10469
29.02619,41.10775
29.02097,41.1058
29.02649157894737,41.10524
29.02893,41.107
29.02473,41.10787
29.02815,41.09989
29.02149,41.10027
29.03032,41.09972
29.02155,41.10665
29.01918,41.10753
29.02119,41.10058
29.02284,41.10533
29.02388,41.10771
29.028192500000003,41.108022500000004
29.02645,41.10635
29.02818,41.10651
29.02913,41.10743
29.01735,41.10715
29.02693,41.09932
29.01534,41.10574
29.022010000000005,41.09993
29.023479999999992,41.10475999999999
29.01799,41.10728
29.02283,41.10745
29.02138,41.10046
29.02999,41.09956
29.020470000000003,41.107839999999996
29.021671764705882,41.10455
29.021750000000004,41.10733
29.027699999999996,41.10640999999999
29.02151,41.10026
29.01855,41.10734
29.02158,41.10652
29.02271,41.10597
29.02806,41.10641
29.02488,41.1079
29.02398,41.10775
29.02649176470588,41.10524
29.01718,41.10343
29.02911,41.1079
29.02658,41.10563
29.03011,41.09958
29.026765,41.099244999999996
29.022409999999997,41.10463
29.02239,41.10787
29.02379,41.1077
29.02225,41.099823333333326
29.02159,41.10613
29.02781,41.10614
29.02292,41.10749
29.02231,41.10768
29.01586,41.10644
29.02106,41.10582
29.02949,41.10723
29.02158,41.10709
29.02177,41.10455
29.02152,41.10699
29.015393333333332,41.10594666666666
29.02904,41.10709
29.02177,41.10015
29.02226,41.10769
29.0252,41.10786
29.02887,41.10708
29.02771,41.10634
29.023241666666667,41.09932833333334
29.027234999999997,41.099445
29.027592,41.106820000000006
29.0175,41.10298
29.02217,41.10458
29.02556,41.10787
29.02645,41.10633
29.02416,41.10486
29.02403,41.0992
29.02791,41.1063
29.01703,41.10706
29.0254,41.09895
29.02611,41.10783
29.02616,41.1078
29.028540000000003,41.1067
29.02864,41.10807
29.02151,41.10679
29.02893,41.09971
29.02146,41.10028
29.02385,41.09923
29.02055,41.10785333333333
29.02914,41.10762
29.02288,41.10753
29.02938,41.10727
29.01766,41.10721
29.02392,41.09931
29.021869999999996,41.10746
29.030263333333334,41.09961333333333
29.02152,41.10691
29.023015,41.09939
29.01993,41.10474
29.02857,41.09981
29.027672000000003,41.10649599999999
29.02205,41.10762
29.02648,41.10603
29.02949,41.10723
29.029040000000002,41.107279999999996
29.02104,41.10795
29.02002000000001,41.105429999999984
29.02499,41.09902
29.02371,41.10768
29.025420000000004,41.10506000000001
29.01539,41.10594
29.027455,41.10736
29.02261,41.10634
29.023505,41.10476
29.0263,41.10721
29.02215,41.09989
29.0262,41.10767000000001
29.021558,41.10802
29.022100000000005,41.10764999999999
29.02193,41.108
29.027640000000005,41.09980000000001
29.02508,41.10497
29.02311,41.09936
29.028540000000003,41.10807
29.02773,41.10552
29.01552,41.10617
29.017028333333332,41.10362166666667
29.02433,41.10486
29.02858,41.10673
29.02298,41.10483
29.02652,41.10591
29.02384,41.1077
29.01909,41.10126
29.02772,41.10631
29.027360000000005,41.10783999999999
29.02737,41.10779
29.01768,41.10263
29.0176,41.10274
29.02517,41.09899
29.01573,41.10635
29.01772,41.10722
29.02656,41.10579
29.02446,41.0991
29.02182,41.10011
29.02574,41.1078
29.02273,41.09958
29.02808,41.09994
29.02253181818182,41.106626363636366
29.02101,41.10067
29.0231,41.10475
29.02143,41.1003
29.02135,41.10049
29.0226,41.10728
29.0176,41.10277
29.01636,41.10444
29.02062,41.10572
29.022043333333333,41.10799666666667
29.02166,41.100184999999996
29.02814,41.10803
29.029440000000005,41.10724
29.01779,41.10724
29.0186,41.10151
29.02227,41.09981
29.029039999999995,41.10709
29.022209999999998,41.10768000000001
29.02400999999999,41.10774
29.01554,41.10531
29.0229,41.09943
29.02508,41.10497
29.028800000000004,41.1069
29.024639999999998,41.09911
29.02285,41.10752
29.02778,41.10612
29.02813,41.10637
29.0157,41.10632999999999
29.02153,41.10025
29.022370000000006,41.10788000000001
29.02836,41.10655
29.02749,41.10724
29.017260000000004,41.10713
29.02162,41.10021
29.015359999999998,41.10562000000001
29.02226,41.10769
29.02898,41.107185
29.02595,41.10784
29.02,41.10439999999999
29.01996,41.10453
29.022270000000002,41.09981
29.027050000000006,41.107899999999994
29.017528,41.102926000000004
29.022010000000005,41.09993
29.01991,41.10483
29.024749999999997,41.104969999999994
29.02954,41.0995
29.02273,41.10468
29.02745,41.10737
29.0293,41.10727
29.0309,41.09975
29.021470000000004,41.10038
29.02221,41.09981
29.029,41.10706
29.01546,41.1061
29.02549,41.10781
29.01855,41.10155
29.02255,41.10659
29.02797,41.09994
29.03088,41.09984
29.01925,41.10756
29.02097,41.1058
29.019856666666666,41.10772666666667
29.02297999999999,41.10483
29.01644,41.10683
29.01992,41.10106
29.01538,41.10553
29.03117,41.09981
29.024850000000004,41.10493
29.02146,41.10028
29.02397,41.10773
29.01893,41.10131
29.02127,41.10054
29.02368,41.10768
29.02363,41.10477
29.02797,41.09994
29.024330000000003,41.0992
29.0242,41.1078
29.02024,41.10438
29.01987,41.10492
29.02662,41.1053
29.02042,41.10441
29.02806,41.09994
29.026569999999996,41.105720000000005
29.02253,41.09967
29.0263,41.09908
29.02022,41.10099
29.02307,41.10476
29.026370000000007,41.09903000000001
29.02183,41.1074
29.01706,41.10357
29.01841,41.10166
29.0236,41.09927
29.02733,41.1079
29.025179999999995,41.10783
29.01889,41.10739
29.01642,41.10439
29.02964,41.09951
29.02949,41.107229999999994
29.02574,41.1078
29.017440000000004,41.10718
29.027560000000005,41.10696
29.02159,41.10648
29.02625,41.10739
29.02155,41.10031
29.01671,41.10695
29.022133333333333,41.0999
29.02547,41.10507
29.02307,41.10757
29.02079,41.10789
29.02254,41.10778
29.025949999999998,41.10783999999998
29.02996,41.09958
29.01926,41.10122
29.020343333333333,41.10095666666667
29.02661,41.1054
29.02251,41.10682
29.02446,41.0991
29.019630000000003,41.101130000000005
29.02265,41.10735
29.02652,41.10524
29.0215,41.10692
29.027793333333335,41.09987
29.02042,41.10441
29.015459999999997,41.106100000000005
29.02149,41.10036
29.02016,41.101
29.0273,41.10791
29.01825,41.10181
29.02514,41.10498
29.02173,41.10013
29.02828,41.09988
29.02203,41.10761
29.01838,41.10732
29.02823,41.10655
29.020439999999997,41.10566
29.027540000000002,41.10798
29.021469999999997,41.10598000000001
29.01735,41.10715
29.02542,41.10506
29.01709,41.10354
29.02828,41.10659
29.0265475,41.1058375
29.023559999999996,41.10763999999999
29.02265,41.10466
29.02197,41.09996
29.02182,41.10455
29.02895,41.10805
29.02155,41.10705
29.02517,41.10783
29.02435,41.10784
29.01554,41.10619
29.023006666666664,41.09939333333333
29.02696,41.10789
29.02274,41.10753
29.016189999999998,41.10667999999999
29.022759999999995,41.10752000000001
29.02149999999999,41.10691999999999
29.01561,41.10626
29.023139999999998,41.104725
29.01944,41.10118
29.02589,41.10785
29.0215,41.10692
29.028335,41.106645
29.01547,41.10542
29.021086666666665,41.105826666666665
29.02754,41.10798
29.029362857142853,41.10727000000001
29.02771,41.10636
29.022630000000003,41.107569999999996
29.021542500000002,41.10666500000001
29.0168,41.103915
29.02836,41.0999
29.02455,41.10489
29.021589999999996,41.10613
29.02452,41.10785
29.020979999999998,41.10069
29.02895,41.09974
29.02872,41.09976
29.023492500000003,41.1047425
29.02954,41.0995
29.017186666666664,41.107106666666674
29.02737,41.10775
29.021589999999996,41.10802
29.02815,41.10648
29.02116,41.10061
29.02621,41.10787
29.0275,41.1072
29.02343,41.10475
29.027770000000004,41.10609
29.020709999999998,41.10787
29.02048,41.10567
29.028800000000004,41.1069
29.019209999999998,41.101229999999994
29.02006,41.10548
29.0232,41.09943
29.02195,41.10752
29.02213,41.10766
29.01675,41.10697
29.02359,41.09938
29.02198,41.1
29.016915,41.107029999999995
29.02632,41.10788000000001
29.02398,41.10775
29.02273,41.10468
29.01818,41.1019
29.02145,41.10029
29.02265,41.10466
29.027869999999997,41.10628
29.02206,41.0999
29.02366,41.10766
29.02621,41.10517
29.01567,41.1063
29.021629999999995,41.100190000000005
29.02063,41.10786
29.01833,41.10173
29.01639,41.10442
29.02018,41.10436
29.0248,41.09907
29.02661,41.10786
29.02433,41.10783
29.021594999999998,41.10647
29.02639,41.10523
29.02696,41.10789
29.02911,41.10783
29.02156,41.10024
29.021884999999997,41.10456
29.025880000000008,41.105090000000004
29.0163875,41.1044225
29.02759,41.10683
29.023389999999996,41.10475
29.02739,41.10764
29.0232,41.10471
29.02755000000001,41.107009999999995
29.016200000000005,41.10459999999999
29.01899666666667,41.101283333333335
29.0207,41.10574
29.02389,41.10773
29.026960000000003,41.10789
29.02419,41.10486
29.0194625,41.1011725
29.024612,41.10495050000001
29.027299999999993,41.10790999999998
29.025880000000015,41.105090000000004
29.02249,41.10781
29.02449,41.09916
29.02304,41.10752
29.01709,41.10354
29.01669,41.10406
29.02794,41.10804
29.02728,41.10794000000001
29.03114,41.09985
29.0157,41.10633
29.023580000000003,41.104769999999995
29.0213,41.10452
29.01785,41.10725
29.02163,41.10716
29.02258,41.10725
29.02309,41.10472
29.02145,41.10029
29.02657,41.10566
29.01673,41.10399
29.02443,41.10492
29.02616,41.107805
29.02343,41.10475
29.02161,41.10714
29.02241,41.10786
29.02285333333333,41.105266666666665
29.02712,41.09943
29.01706,41.10357
29.02157043478261,41.10653913043478
29.0264378125,41.099119375
29.02672,41.10521
29.02645,41.10633
29.027730000000002,41.10552
29.02472,41.09909
29.02158,41.10455000000001
29.02925,41.10725
29.023,41.10471
29.026179999999997,41.107780000000005
29.02561,41.10778
29.02389,41.10478
29.02317,41.09934
29.01749,41.10719
29.02512,41.10784
29.019539999999996,41.10115
29.02403,41.10776
29.026079999999997,41.105119999999985
29.02949,41.10722999999999
29.02225,41.10795
29.019989999999996,41.10444
29.02272,41.10585
29.03116,41.09979
29.01573,41.10635
29.02266,41.10612
29.02529,41.09896
29.02556,41.10504
29.02752,41.10712
29.01614,41.10468
29.02899,41.09969
29.02343,41.10474
29.02257,41.10648
29.0231,41.10475
29.017039999999994,41.10361000000002
29.02365,41.104773333333334
29.01994,41.10459
29.02142,41.10801
29.01934,41.10758
29.024610000000013,41.10789
29.01739999999999,41.103139999999996
29.02645,41.10635
29.02799,41.1062775
29.022540000000014,41.10778000000001
29.01565,41.10629
29.02267,41.10605
29.01621,41.10459
29.01994,41.10465
29.024984,41.107848000000004
29.01606,41.1066
29.0275,41.1072
29.01598,41.10654
29.02393,41.10773
29.02646,41.10637
29.02791,41.09987
29.023578461538456,41.107639999999996
29.02529,41.09896
29.027880000000003,41.106190000000005
29.02974,41.09952
29.02156,41.1066
29.02887,41.10708
29.02859,41.10686
29.01567,41.10518
29.02158,41.10652
29.02123,41.10798
29.02343,41.10475
29.029440000000008,41.10724
29.02009,41.10435
29.01989,41.10489
29.01822,41.10186
29.02351,41.10764
29.027395,41.09958
29.0221,41.10799
29.01949,41.10116
29.022813333333335,41.10542
29.016755714285715,41.10697285714286
29.02598,41.1051
29.02639,41.10517
29.01626,41.10454
29.02996,41.09958
29.01833,41.10731000000001
29.01927333333333,41.10122
29.01599,41.10655
29.02867,41.10692
29.02663,41.10532
29.0275,41.1072
29.02532,41.105
29.02543,41.09889
29.027780000000003,41.10612
29.02154,41.10033
29.02524,41.10782
29.02904,41.10727999999999
29.0221,41.10457
29.01998,41.10448
29.02451,41.10786
29.02815,41.1064
29.0258,41.1078
29.02636,41.10522
29.02794,41.10804
29.019360000000002,41.101189999999995
29.025319999999997,41.105000000000004
29.02632,41.10712
29.026210000000003,41.09905333333334
29.02655,41.10583
29.02251,41.10762
29.02108,41.10796
29.01993,41.10471
29.02621,41.10517
29.017800000000005,41.10243
29.02294,41.10493
29.01991,41.10525
29.02438,41.10785
29.021510000000003,41.10685999999999
29.02083,41.10789
29.02174000000001,41.108030000000014
29.021779999999996,41.10735
29.019950000000005,41.10533
29.02215,41.09989
29.02658,41.10557
29.02186,41.10744
29.02164,41.10025
29.02987,41.09953
29.02002,41.10777
29.02529,41.09896
29.02778,41.10596
29.021509999999996,41.10026
29.0290825,41.10733499999999
29.024549999999998,41.10488999999999
29.02913,41.09967
29.01683,41.10388
29.0195725,41.1076525
29.02256,41.10650999999999
29.02562,41.10505
29.02189,41.10748
29.0252,41.10499
29.020464444444446,41.10442
29.02255,41.10659
29.026349999999997,41.107
29.01643,41.104380000000006
29.022536666666667,41.10661666666667
29.02684,41.09921
29.01836,41.10169
29.015430000000002,41.105464999999995
29.023890000000005,41.10478
29.01975,41.1011
29.02189,41.10748
29.02777,41.10599
29.02781,41.1058
29.02406,41.10775
29.015840000000008,41.105000000000004
29.02659,41.09918
29.024060000000002,41.10775
29.01982,41.10512
29.02981,41.09952
29.01534,41.105819999999994
29.017304999999997,41.1032875
29.0186,41.10151
29.02337368421053,41.099308947368435
29.01567,41.1063
29.02026,41.10559
29.024909999999995,41.10786
29.02297999999999,41.10753
29.02643,41.10659
29.022100000000002,41.10765
29.02974,41.09952
29.02105,41.1045
29.025705,41.098905
29.02113,41.10063
29.02371000000001,41.107670000000006
29.022602,41.099574000000004
29.02744,41.10742
29.02766,41.10657
29.01698,41.10705
29.026619999999998,41.10535
29.02121,41.10057
29.022630000000003,41.10757
29.02149,41.10694
29.02913,41.10776
29.027735,41.1062875
29.022706666666668,41.105959999999996
29.01554,41.10619
29.02905,41.09967
29.02911,41.1078
29.022730000000003,41.10468000000001
29.021270000000005,41.10054000000001
29.03044,41.09976
29.01539,41.10594
29.02275,41.10569
29.02135,41.10049
29.02164,41.10719
29.026079999999997,41.10784
29.02764,41.10663
29.019000000000005,41.1012825
29.02435,41.10784
29.02949,41.10723
29.02143,41.1003
29.021719999999995,41.107279999999996
29.01644,41.10437
29.02841571428572,41.10660428571429
29.02123,41.10056
29.021880000000003,41.10747
29.02611,41.10783
29.01754,41.1072
29.029109999999996,41.10739
29.01951,41.10115
29.02718,41.09947
29.02618,41.107772
29.02084,41.10075
29.02113,41.10063
29.02397,41.10773
29.02632,41.10788
29.02306,41.10757
29.02473,41.10787
29.02142,41.10801
29.02251,41.10697
29.0262775,41.1052
29.02778,41.1061
29.025319999999997,41.107870000000005
29.02489,41.10783
29.02902,41.107235
29.029,41.10803
29.02207,41.10763
29.02645,41.10633000000001
29.02612,41.10516
29.02776,41.10627
29.02021,41.10437
29.0236,41.09927
29.023,41.10471
29.02047,41.10784
29.02888,41.09976
29.01905,41.10127
29.02298,41.10751
29.02282,41.1054
29.02158,41.10652
29.017529999999997,41.10292
29.02143,41.1003
29.01624,41.10456
29.02813,41.10637
29.02949,41.10723
29.02067,41.10083
29.02622000000001,41.107539999999986
29.0242,41.10782
29.019980000000007,41.10447999999999
29.02536,41.10505
29.021560000000004,41.106080000000006
29.02914,41.10716
29.02211,41.09987
29.027050000000006,41.105260000000015
29.02117,41.10451
29.01926,41.10122
29.02241,41.10463
29.027879999999996,41.10618999999999
29.02189,41.10748
29.02074,41.10575
29.02128,41.10589
29.024099999999997,41.10777
29.030215,41.099685
29.02723,41.10528
29.027370000000005,41.10779000000001
29.02261,41.10631
29.02142,41.10801
29.027965000000002,41.106260000000006
29.022879999999997,41.105180000000004
29.021509999999992,41.10454
29.022669999999998,41.10605000000001
29.02648,41.10647999999999
29.022039999999997,41.10457
29.023495,41.107635
29.023152857142854,41.10758047619047
29.02771,41.10637
29.02364,41.10767
29.02815,41.09989
29.02313,41.10755
29.02447,41.10494
29.015719999999998,41.10513000000001
29.02949,41.10723
29.024482500000005,41.10494
29.02425000000001,41.10783000000001
29.02691,41.10524
29.01706,41.10357
29.01961000000001,41.10765999999998
29.02776,41.09985
29.02758,41.10687
29.02277,41.10468
29.017755,41.10723
29.017375,41.1031675
29.01567,41.1063
29.01626,41.10674
29.02313,41.10472
29.02311,41.09936
29.01948,41.10762
29.02106,41.10582
29.02887,41.10708
29.025610000000004,41.107780000000005
29.02143,41.1003
29.02004,41.10436
29.0260376,41.0989996
29.021181724137925,41.10798
29.02911,41.1078
29.02645,41.10627
29.01989,41.10774
29.0187,41.10144
29.02654,41.10586
29.02775,41.10555
29.02232,41.10790999999999
29.023599999999995,41.10764999999999
29.01623,41.106717499999995
29.02914,41.10769
29.02379,41.10479
29.021129999999992,41.10797000000001
29.03072,41.09972
29.022780000000004,41.10560000000002
29.028809999999996,41.10805
29.01572,41.10634
29.022529333333342,41.10709666666666
29.02705,41.10526
29.02044,41.10784
29.02151,41.10684
29.02616,41.10781
29.03117,41.09979
29.026460000000007,41.106379999999994
29.0213,41.10452
29.026480000000003,41.10645
29.02005,41.10436
29.01563,41.10628
29.01957,41.10115
29.02251,41.10693
29.02143,41.10031
29.0194,41.10119
29.02943,41.10724
29.01826,41.10731
29.02611,41.10781
29.01744,41.10718
29.02732,41.1079
29.02945,41.09951
29.02341,41.10762
29.0179,41.10227
29.023320000000002,41.107600000000005
29.02546,41.10781
29.027536666666666,41.10534666666667
29.024160000000006,41.09925
29.022863333333333,41.105230000000006
29.02151,41.10603
29.024250000000002,41.10783
29.0235,41.10763
29.02321,41.107589999999995
29.02608,41.10512
29.02507,41.10784
29.021910000000005,41.10747999999999
29.02639,41.10684
29.0217,41.10455000000001
29.015981111111113,41.10654111111111
29.01907,41.10127
29.02911,41.1078
29.02833,41.10653
29.02164,41.10455
29.023019999999995,41.104779999999984
29.0227,41.09952
29.02064,41.10444
29.02123,41.10798
29.018753333333336,41.10736333333333
29.02779,41.108025
29.02038,41.10783
29.02917,41.10718
29.021560000000004,41.10659
29.02517,41.10783
29.02155,41.10705
29.01723,41.10338
29.02073,41.1008
29.019180000000002,41.101240000000004
29.02858,41.10673
29.03014,41.09965
29.02155,41.10665
29.03117,41.09981
29.02213,41.10798
29.02213,41.10766
29.019229999999997,41.10122333333333
29.02368,41.10767
29.02772,41.10631
29.02909,41.10798
29.017129999999998,41.10709
29.021689999999996,41.10016
29.0289,41.10805
29.01706,41.10357
29.017079999999993,41.10708
29.02179,41.10455
29.02884,41.10704
29.022750000000002,41.10468
29.01689,41.10702
29.02821666666667,41.10644666666666
29.01913,41.10752
29.015350000000005,41.105849999999975
29.031,41.09985
29.021499999999996,41.10695
29.023029999999995,41.10470999999999
29.01913,41.10126
29.02646,41.10524
29.02771,41.10634
29.02143,41.10042
29.02434,41.10784
29.02094,41.10449
29.02946,41.09956
29.029,41.10803
29.026159999999997,41.10780999999999
29.02667,41.10786
29.03083,41.09983
29.028946,41.107146
29.02911,41.1079
29.0273,41.09955
29.025134615384612,41.105030769230765
29.01982,41.10511999999999
29.024666666666665,41.099050000000005
29.02709,41.10527
29.0227,41.10768
29.01567,41.1063
29.01949,41.10116
29.01572,41.10513
29.018150000000002,41.107303333333334
29.02497,41.105
29.02636,41.10522
29.01986,41.10108
29.025859999999994,41.1078
29.029474,41.107222
29.02583,41.10785
29.02227,41.09978
29.02265,41.10466
29.02781,41.10577
29.02306,41.09945
29.015589999999992,41.10625
29.021959999999996,41.10754
29.026510000000002,41.105940000000004
29.02189,41.10748
29.02574,41.1078
29.0217,41.100205
29.026479999999996,41.106452727272725
29.02635999999999,41.10697000000001
29.024099999999997,41.10777
29.02187,41.10746
29.02229999999999,41.10791999999999
29.02617,41.1078
29.01884,41.10135
29.02493,41.09903
29.02628967741936,41.1072406451613
29.02274,41.105720000000005
29.027793333333335,41.09987
29.01639,41.10442
29.025219999999997,41.10504
29.02265,41.10466
29.019399999999994,41.10119000000001
29.0174,41.10717
29.0211,41.10063
29.026530000000005,41.10589000000001
29.02236,41.10789
29.027209999999997,41.10790999999999
29.026189999999993,41.10775
29.01759,41.1028
29.02443,41.10785
29.02272,41.10578
29.02182000000001,41.10739
29.02207,41.10457
29.02647,41.10606
29.025395,41.1050125
29.02569,41.09896
29.02645,41.1079
29.026380000000007,41.1069
29.022593333333333,41.10639666666666
29.023080000000007,41.10754
29.01873999999999,41.107359999999986
29.01788,41.1023
29.023760000000006,41.10768000000001
29.02278,41.1056
29.021023333333332,41.1045
29.02795,41.10625
29.017800000000005,41.10243
29.01694,41.10704
29.02014,41.10554
29.02012,41.10779
29.01598,41.10654
29.02155,41.10454
29.02161,41.10636999999999
29.02186,41.10745
29.02328,41.10474
29.02718,41.09947
29.026325,41.107105000000004
29.01606,41.1066
29.0221,41.10799
29.01992,41.10528
29.02833,41.10653000000001
29.024572500000005,41.10495
29.02161,41.1063
29.02446,41.0991
29.02304,41.09938
29.02884,41.10704
29.028679999999998,41.10807
29.02915,41.10759
29.02721,41.09942
29.02789,41.106289999999994
29.025450000000003,41.10781666666667
29.01639,41.10442
29.02781,41.10584
29.01938,41.10119
29.019,41.107455
29.027320000000007,41.107899999999994
29.02154,41.10669
29.01534,41.10568
29.02917,41.10718
29.02374,41.10768
29.02181,41.10007
29.02497,41.10784999999999
29.0193,41.10757
29.02226,41.10769
29.02508,41.10788000000001
29.02265,41.10771
29.02309,41.10472
29.02415,41.10779
29.0233875,41.099305
29.02401,41.10774
29.02375,41.09935
29.02614,41.10783
29.01792,41.10727
29.02221,41.10768
29.02216,41.09984
29.017040000000005,41.103600000000014
29.02265,41.10735
29.02151,41.10679
29.02894,41.10714
29.02495,41.10784
29.0293,41.10727
29.01567,41.1063
29.02316,41.10755
29.02732,41.10529
29.0291,41.10793
29.02646,41.10622
29.02172,41.10728
29.02005,41.10102
29.02856,41.10683
29.026570000000003,41.10569
29.021449999999994,41.100289999999994
29.02738,41.10768
29.017440000000008,41.10717999999999
29.0283,41.10651
29.02148,41.10453
29.030079999999998,41.099575
29.02178,41.10735
29.02006,41.10436
29.01951,41.10115
29.02199,41.10457
29.023270000000004,41.10758
29.0156,41.10525
29.01784,41.10236
29.023509999999998,41.107639999999996
29.02404,41.1048
29.027329999999996,41.1079
29.02138000000001,41.10452999999999
29.0264625,41.106385
29.022720000000003,41.10578
29.01703,41.10706
29.02229,41.10793
29.02737,41.10772
29.01992,41.10528
29.02776,41.10627
29.03017,41.09959
29.0232,41.09943
29.021510000000003,41.10801999999998
29.02637,41.10693
29.024729999999998,41.107870000000005
29.016005,41.104825000000005
29.026505,41.10524
29.02079,41.10575999999999
29.02416,41.1078
29.02152,41.10691
29.026140000000012,41.10783000000001
29.02007,41.10435999999999
29.02335,41.10474
29.02257,41.10721
29.02918,41.09963
29.01575,41.10636
29.015359999999998,41.105900000000005
29.026479999999996,41.10647999999999
29.01591,41.10493
29.02356,41.10764
29.02598,41.09899
29.02805,41.10632
29.02435,41.104865000000004
29.02064,41.10444
29.02133,41.1005
29.026929999999997,41.09932
29.01652,41.10427
29.022815999999995,41.10469
29.02822,41.09988
29.02141,41.10594
29.01938,41.10119
29.02155,41.10665
29.01536,41.1059
29.02802,41.09994
29.0266,41.10549
29.02399,41.10479
29.02411,41.10779
29.02595,41.10782
29.017755,41.10723
29.02261,41.10631
29.021509999999996,41.10454
29.02251,41.10681999999999
29.0201,41.10551
29.0244,41.107850000000006
29.021560000000004,41.10024
29.01984,41.10772
29.03108,41.09978
29.02862,41.10676
29.02171,41.10015
29.027689999999996,41.10546
29.028880000000004,41.10697
29.0277875,41.1059375
29.02787,41.106184999999996
29.01889,41.10134
29.018483333333336,41.1016
29.020499999999995,41.10441999999999
29.023,41.09948
29.027039999999992,41.107919999999986
29.02623,41.10782
29.0201,41.10551
29.02812,41.10645999999999
29.026450000000004,41.10635
29.02785,41.10628
29.02497,41.10789
29.01884,41.10738
29.02173,41.10455
29.02934,41.09959
29.02189,41.10748
29.01997,41.10451
29.020910000000004,41.10792
29.0216,41.100285
29.02251,41.1078
29.02147,41.10598
29.022249999999996,41.10795000000001
29.01628,41.10451
29.02277,41.10764
29.02788,41.10619
29.02221,41.10768
29.02306,41.10471
29.0218,41.10737
29.02403,41.10776
29.02342,41.10761
29.027363333333337,41.10783333333333
29.024,41.1048
29.02021,41.10437
29.02305,41.10477
29.02279,41.10762
29.02271,41.10588
29.01648,41.10431999999998
29.01772,41.10722
29.02167,41.10803
29.02589,41.10785
29.0176,41.10277
29.02158,41.10652
29.02746,41.10532
29.0227,41.10591
29.02736,41.10786
29.02735,41.10795
29.0261,41.09902
29.02917,41.09964
29.01984,41.10772
29.02617,41.09904
29.02166,41.10721
29.02881,41.10805
29.02781,41.10567
29.027429999999995,41.10745999999999
29.01546,41.1061
29.021879999999996,41.10456
29.02265,41.10735
29.0266,41.10544
29.02371,41.10768
29.02778,41.1061
29.016824999999997,41.103885
29.02158,41.10652
29.01729,41.10331000000001
29.02302,41.10478
29.03072,41.09972
29.026600000000002,41.10549000000001
29.02418,41.10483
29.024645,41.107855
29.01918,41.10124
29.02237,41.10788
29.01895,41.10742
29.02767,41.10544666666667
29.02232,41.10791
29.016439999999996,41.10437000000001
29.01732,41.10325
29.02536,41.10505
29.02616,41.10517
29.026129999999995,41.107829999999986
29.0196,41.10114
29.01534,41.10574
29.02897,41.10717
29.02196,41.10754
29.02785,41.10628
29.02311,41.09936
29.02152,41.10689
29.0242,41.1078
29.02785,41.10628
29.02349,41.10763
29.027710000000003,41.10637
29.0255425,41.1050725
29.0273,41.09955
29.028678620689654,41.10807
29.021509999999996,41.10026
29.01676,41.10396
29.021246666666666,41.10798333333333
29.019310000000004,41.10121000000001
29.02148,41.10453
29.01631,41.10676
29.024575,41.10489
29.02742,41.0996
29.030340000000006,41.09963
29.02164,41.10455
29.03077,41.09973
29.02388,41.10772
29.02186999999999,41.10745999999999
29.021600000000007,41.10618999999999
29.02654,41.10586
29.02627,41.1052
29.0207,41.10574
29.02551,41.09895
29.01729,41.10331
29.0276825,41.1064725
29.02345,41.10762
29.02704,41.10792
29.017800000000005,41.10243
29.015890000000002,41.10495000000001
29.01722,41.1034
29.02292,41.10504
29.023917096774188,41.0993106451613
29.02198,41.10755
29.02344,41.10761
29.02591,41.10782
29.02622,41.107600000000005
29.024230000000003,41.10781
29.02363,41.107665
29.02373,41.099255
29.02369,41.10478
29.02266,41.0996
29.02189,41.10748
29.02118,41.10585
29.02264,41.10619
29.01905,41.10127000000002
29.02627,41.1073012
29.02763,41.10667
29.01979,41.10771
29.02573,41.10511
29.02216,41.09984
29.02292,41.10749
29.024160000000013,41.09924999999999
29.02626999999999,41.10519999999999
29.02766,41.10657
29.02732,41.1079
29.02251,41.10678
29.02895,41.10805
29.02355999999999,41.10763999999999
29.02892,41.10805
29.0226,41.10637
29.02549,41.10781
29.02532,41.10787
29.02177,41.10455
29.02006,41.10436
29.02648,41.10603
29.01934,41.10758
29.02611,41.10781
29.02659,41.10554
29.026079999999993,41.10785000000001
29.02544,41.107870000000005
29.0213,41.10452
29.0227,41.10594
29.0291,41.10785
29.021329999999995,41.108
29.02617,41.09904
29.021575,41.107085
29.0197,41.10769
29.024390000000007,41.104910000000004
29.03073,41.09982
